time,r mean,r LB,r UB,p mean,p LB,p UB,a mean,a LB,a UB,K0 mean,K0 LB,K0 UB,I0 mean,I0 LB,I0 UB,alpha mean,alpha LB,alpha UB
1,0.671903013511941,0.541271435970201,0.816805914689864,0.867854902537006,0.825046137431434,0.918666119713346,1,1,1,1035.20471073361,973.539953206882,1088.24175980388,5,5,5,0.483010628337202,1e-08,1.32660538744005
