"forecast_step","q1.0","q2.5","q5.0","q10.0","q15.0","q20.0","q25.0","q30.0","q35.0","q40.0","q45.0","q50.0","q55.0","q60.0","q65.0","q70.0","q75.0","q80.0","q85.0","q90.0","q95.0","q97.5","q99.0"
1,0,0,0,0,0,0,0,0.963409266573977,2.23287832026178,3.46316343066478,4.58472384777541,5.84842631295075,6.99588958753402,8.1797422828514,9.33804803589424,10.5386507953768,11.7747903226789,13.2971526090496,15.1537740635173,17.2366624758864,20.6013362320513,23.423582146217,26.5918225132574
2,0,0,0,0,0,0,0,0.0257609100681655,1.22148618709659,2.404237102665,3.48070486006646,4.43925556790269,5.61221899194048,6.81494303556158,7.95504868051364,9.10405806354399,10.4098898974024,11.8700045751387,13.5869945201226,15.866715352169,18.9416791259171,21.5470214675317,24.2794372654377
