"forecast_step","q1.0","q2.5","q5.0","q10.0","q15.0","q20.0","q25.0","q30.0","q35.0","q40.0","q45.0","q50.0","q55.0","q60.0","q65.0","q70.0","q75.0","q80.0","q85.0","q90.0","q95.0","q97.5","q99.0"
1,0,0,0,0,0,0,0,0,0,0,0,0.914242211268856,2.54779920599802,4.13776166175126,5.85928290460676,7.50780375890444,9.42981715997407,11.5303525540889,14.2048190810243,17.3154207054456,21.813640654376,25.2895634226427,30.2588877621865
2,0,0,0,0,0,0,0,0,0,0,0,0.61953151882602,2.27388490059975,3.93500729709633,5.69483186599892,7.54891295543469,9.13362885140381,11.3478363049529,13.6520804707985,16.9464397487806,21.0596755658398,25.3063821486621,30.3260085876851
