"forecast_step","q1.0","q2.5","q5.0","q10.0","q15.0","q20.0","q25.0","q30.0","q35.0","q40.0","q45.0","q50.0","q55.0","q60.0","q65.0","q70.0","q75.0","q80.0","q85.0","q90.0","q95.0","q97.5","q99.0"
1,0,0,0,0,0,0,0.180214340175244,1.45735596901024,2.72011285749124,3.86071657283912,4.99770866502725,5.95637437077568,7.10342442052757,8.10367940303799,9.16394301520195,10.3741067529622,11.71036900835,13.123547657397,14.8695221219332,16.9515315804813,20.1429896118282,22.3849485847333,25.328004206026
2,0,0,0,0,0,0,0,0.105087012472472,1.34508763491513,2.41554413733679,3.45508574831002,4.60463411920956,5.73612708322502,6.85010146509103,7.88175728372767,9.09173721899294,10.3544911910079,11.785701171005,13.4192709269037,15.4834904962004,18.7906449681147,21.3769873757891,24.5771633574859
