"time_step","q1.0","q2.5","q5.0","q10.0","q15.0","q20.0","q25.0","q30.0","q35.0","q40.0","q45.0","q50.0","q55.0","q60.0","q65.0","q70.0","q75.0","q80.0","q85.0","q90.0","q95.0","q97.5","q99.0"
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,0,0,0,0,0,0,0,0,0.190572931434895,1.37933347363457,2.4195093102548,3.59159627495832,4.62014522492967,5.65108233598129,6.6938827782979,7.87974410579896,9.12144630801289,10.569760651613,12.3334505925455,14.2322334987622,17.2321355406798,19.7268817490922,23.2161743983714
3,0,0,0,0,0,0,0,0.295811828463034,1.52927887758876,2.62253389537321,3.70868484409114,4.74234612580448,5.75784632087423,6.89662529244899,8.03056135064542,9.20493456785028,10.5611253086636,12.0434481374822,13.8072969944689,15.9531716368319,19.0375098362961,21.8348095157399,25.1235135763013
4,0,0,0,0,0,0.590362246458712,2.02480477921235,3.27673507028414,4.56087932747806,5.66701104906262,6.70237809384683,7.68779720781674,8.66713150840018,9.74880945714894,10.9044193634667,12.111814154679,13.4317159658423,14.8767909851605,16.446764834867,18.4834516999158,21.8826555123588,24.6823703662953,28.2047834173627
5,0,0,0,0.425404707630371,2.55777317610004,4.28905793655712,5.77803738069467,6.98730071091891,8.12040101921962,9.30606788916647,10.3995873759216,11.5603801239552,12.581248047755,13.7065603330148,14.7450520766224,16.0327339311666,17.3566425582282,18.8404723526628,20.538216753405,22.6199818596924,25.6402703604848,28.33564146313,31.6779534555793
6,0,0,2.58904672561463,5.49881709073465,7.56114917597639,9.21406565419597,10.8068154117688,12.138356475392,13.3772520340756,14.4374678272171,15.5202424215109,16.5926313206879,17.7731600066304,18.9838932407766,20.1113188671446,21.3571621228305,22.6918566286749,24.1286368109573,25.810801483645,27.9198676523866,31.1557051735465,33.7007176234017,36.9078845839538
7,3.45531076619354,6.48768453399649,8.98245338362664,12.2685938372624,14.3682343801801,15.9451071904534,17.3504655500046,18.7335697390403,20.063334285018,21.2268672760093,22.3147090765095,23.4683104515335,24.4553250323773,25.5623806675679,26.7049779974384,27.9442111145098,29.3759023535725,30.8750669679526,32.7142327385337,34.7435426667186,37.7034897765624,40.5638549481416,43.3673087313638
8,11.1445212457143,14.4001909859111,17.2621941219605,20.3922041697988,22.4814916290586,24.249307723792,25.7714819331462,27.1608241109156,28.3881485501024,29.5119268357373,30.5481330154067,31.7238057896737,32.8535599714545,34.0364576034288,35.1200155648219,36.3334013746379,37.6516736335795,39.1772779819622,41.0712095329916,43.2378498219857,46.4987054618031,49.3339195456571,52.3187110606265
9,19.8623598368041,23.7980494452826,26.4987283074411,29.6463935000651,31.6473736074575,33.5025379514049,34.8855913127479,36.1369578143281,37.533175052666,38.8370253098142,39.8825812853997,40.9880545261096,42.1699042857855,43.275729040824,44.4856594830455,45.7848244700341,47.1133707773781,48.6725694279767,50.2668020985049,52.5324975692336,55.86620258866,59.085984387007,61.871534163277
10,29.9097537169109,32.5426810304662,35.1637891261207,38.8367928803857,40.9995504942361,42.8527198977616,44.4020212788085,45.8005403116731,46.9653350893832,48.0736479135529,49.3532009762592,50.5902204253282,51.7729552721844,53.1027742382123,54.3232708190953,55.6279246759975,56.9525464990645,58.4650723616362,60.3008977834191,62.4484084851375,65.8863160414489,69.0228323785266,72.3438211632485
11,38.977826621123,42.3380439946017,45.1722796531802,48.4845107575723,50.668880950609,52.3916869532932,53.8914955219644,55.3170307293322,56.5850991284408,57.8833091431132,58.9963990421551,60.2736825252995,61.3310931010766,62.4261414705132,63.6873028907485,64.9409914687748,66.1539386606108,67.6711489313101,69.6120732960499,71.963326696288,75.2515312230285,78.0191206052172,80.9490153481914
12,47.0443150714413,50.0214885241865,53.0482740337167,56.2836293480684,58.4364254735824,60.3621319431854,61.9008203923249,63.1347389860805,64.3937483676209,65.5663809321369,66.6289277330833,67.8164784477261,68.8957465906657,70.0973941073643,71.3397907586758,72.6239889179353,73.8976428712955,75.3239404615479,77.2927042513346,79.4234837727854,82.6521278652783,85.558019806894,89.0696869431463
13,52.9071224391951,56.15029045036,58.6623629325446,61.9347820348425,64.0900704826265,65.6660374948276,67.1505178403078,68.5153220094147,69.8499825964622,71.1777405756694,72.2337025192809,73.4000481327709,74.5161232264901,75.593734581052,76.8727448168675,78.1936599367291,79.5779714025345,81.1691792930132,83.0032359630864,85.2879419268314,88.3041683889186,91.6268943882631,95.2332505537956
14,55.2123359965967,58.657782460446,61.4773642564229,64.677539690204,66.6974380852363,68.5861023523717,70.0544171158161,71.426411409347,72.5482498649712,73.7848637994764,75.1410465255922,76.268697149333,77.2759225894239,78.4428597105011,79.5922867939533,80.8584618716212,82.3347331596694,83.8558755545734,85.6125590895855,87.611724202619,90.9519236225153,93.7651515718074,97.3288516280778
15,54.6511906042783,58.235003732909,61.0187713073257,64.5276244313378,66.7430786082246,68.4534523667146,69.8330744039548,71.1197561770357,72.3172740921617,73.6599052578809,74.8666012104236,76.0131933071569,77.2232287680999,78.3154745523116,79.5574799854006,80.8526427610265,82.2618754940929,83.7603106583428,85.5610179836636,87.8185702301526,90.9975715415761,93.8870520993902,97.2147478766056
16,52.1088876943457,55.5250101358598,58.3378146029742,61.8729294178769,63.9263265548694,65.5147608569691,67.0625581195027,68.4261266545228,69.6447283240271,70.8452474392662,71.8872869287734,72.932744898964,74.0050065312627,75.2634059172155,76.5928646823828,77.7815491183235,79.2592345757158,80.882122940778,82.5344088964067,84.8395908698861,88.6092993549439,91.2701960833185,94.6152574727235
17,46.1202856611453,49.9224726016082,53.0579529008675,56.5444376761931,58.837867358411,60.5973255860876,61.9844510768381,63.285887888182,64.699420818176,65.8816511800214,67.1782203657009,68.2643048372318,69.4976660892699,70.5710273958533,71.8451019568756,72.9857826626647,74.3039549791838,75.7730955152166,77.5355179465288,79.7219148318877,83.1364415058124,85.9692808648908,89.1842708077338
18,39.6596354220336,44.0446389567803,47.0986104515593,50.096339925817,52.156196932232,53.6581595877378,55.1864755455138,56.5047405143752,57.8261342839564,59.0774706147256,60.3268080941188,61.5222709069635,62.5462957345566,63.7425098439121,64.9090728246614,66.2615633249653,67.5948631747573,69.0593658250256,70.7622502774987,72.8669626232528,76.1962326853971,79.19056569089,83.0869839314476
19,33.9952409273762,37.1203538968339,39.5968551838939,42.9798904019387,45.1660089095813,47.1046699159206,48.6089713209471,49.8672910716352,51.0958306992415,52.2917829227871,53.4480563349471,54.5674260465448,55.66383819914,56.7285951411834,57.9854163619102,59.3201448881377,60.6938823888534,62.1145482329085,63.948536154223,66.1877630378193,69.2835557214612,72.0963838641424,75.5642764909075
20,26.5017578379308,29.4494179698456,32.6710696646679,35.6809548559743,37.7375847744058,39.5660413387488,41.1039762610026,42.2034780731936,43.4533829073446,44.5555439585462,45.7924789817997,46.9300782822636,48.0413884470906,49.172116007008,50.43014484119,51.7170598091889,52.9995532362918,54.4990425954436,56.3140842151997,58.4350145017438,61.7452417469676,64.4993763203886,67.7929328681595
21,19.2664494484728,22.8827943399641,25.6473897842492,28.5268999014161,30.6937221209381,32.3581273705841,33.7822985670249,35.2775635389451,36.556729669459,37.7995897763424,38.8508492241283,40.0136487312836,41.1166447151541,42.1985358963317,43.3470794411726,44.5678033993034,45.883916307957,47.5181723759527,49.2297656645369,51.5418024911542,54.7985798234798,57.8467978525167,61.3304005951044
22,12.7771856934903,16.2902627066062,19.2383420362772,22.2789793571779,24.3452355038569,26.0361113193186,27.5296054732998,28.902528795095,30.1382138772811,31.301280531085,32.489631797678,33.549421226702,34.6956404994558,35.8964349317033,37.0319215908641,38.2589618737689,39.645295028527,41.0973218056999,43.0026247125716,45.0654383491115,48.1252562652344,51.1050535492664,53.7625581933163
23,6.69935616429422,10.5930794758,13.2797490694992,16.6096673507335,18.6857955142451,20.4272999530453,21.9273842858502,23.2615210492224,24.5092637337747,25.7179224540183,26.8518867024839,28.05006687521,29.2291190691208,30.325478587225,31.61394268933,32.7490385740038,34.1410762103088,35.7691253339629,37.363309226345,39.5739668722947,43.0140617139397,45.6744511467404,48.5169277268489
24,2.54346113992156,5.46427881851171,8.40987820561901,11.5192868781464,13.9314779066536,15.8263187792507,17.3987236786431,18.6664284821113,19.9371139258375,21.0733148298942,22.2070305370294,23.3267723927491,24.4784179776343,25.553690315431,26.687038673105,27.8690703597621,29.1220603418159,30.5341361466732,32.3072488820044,34.3928903137596,37.3223021868069,39.8955929051035,42.9106008980036
25,0,1.37141420061824,4.12887741810353,7.42726220122414,9.64822947883774,11.2658367153181,12.7261597554463,14.0213391430257,15.248547744216,16.4715488951612,17.5375757376993,18.615330716676,19.7885343957611,20.8695182925543,21.9451811862277,23.1463858628843,24.6456995125983,25.9143746714292,27.6238667840099,29.7803016756549,32.8680374664002,35.2524468652437,38.6285441471532
26,0,0,0.815096603793041,3.85675769294471,5.96868153259324,7.698389879276,9.24321669806454,10.6972507344197,11.9138217983172,13.0859754214956,14.1341708706123,15.1341758869383,16.2333835939489,17.4749119447767,18.5199255083825,19.7084575437034,21.0940912529142,22.6507097673133,24.3898131656218,26.6165627785358,29.4417189159149,32.5768807037816,35.4273148578775
27,0,0,0,1.3792293519916,3.54199881726435,5.13377536862268,6.58712828235084,7.90861092122778,9.14355397265938,10.2478959289,11.2550758135579,12.4045189420905,13.5000267983906,14.6047203046731,15.727862783877,16.8712932779737,18.2486849244349,19.6717372208371,21.3630419158387,23.6061611079889,26.5152741644457,29.3753935681811,31.9741881734819
28,0,0,0,0,0.828733637351709,2.61795017770232,3.982837698858,5.29655756698152,6.43900241130568,7.65853574127706,8.74173103410678,9.76913633733368,10.8827673530453,11.9984987648603,13.174589200259,14.3973542575548,15.617721658568,16.9938337597596,18.5866049289274,20.8170706088498,23.9323821570441,27.1334596364571,30.5638365373339
29,0,0,0,0,0,1.00501381364815,2.42978973057282,3.71823134237946,4.84227780195508,5.88762114317066,6.87389324867352,7.94424607783612,9.05553735210733,10.2135233018936,11.2284886371227,12.4836886859302,13.8016821096934,15.3047810326675,17.008132026422,19.1333551805769,22.1859625271966,24.9262375735839,27.9975969926641
