"time","r_mean","r_LB","r_UB","p_mean","p_LB","p_UB","a_mean","a_LB","a_UB","K_mean","K_LB","K_UB","I0_mean","I0_LB","I0_UB"
1,0.554914137248979,0.463448188523576,0.70423616365672,1,1,1,0.422838039684019,0.301507857952367,0.579760610876721,1077.77409913544,982.496514410648,1166.51128047588,5,5,5
