"time_step","q1.0","q2.5","q5.0","q10.0","q15.0","q20.0","q25.0","q30.0","q35.0","q40.0","q45.0","q50.0","q55.0","q60.0","q65.0","q70.0","q75.0","q80.0","q85.0","q90.0","q95.0","q97.5","q99.0"
1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
2,0,0,0,0,0,0,0,0,0.614413500419274,1.77770297144144,2.89246846308777,3.92671239404639,5.00780651662482,6.06803268628212,7.22443341784589,8.42116419775991,9.63471541973874,11.0144614094889,12.7228449502788,14.8730922429967,18.3827295192415,21.3253320431176,24.2307953108956
3,0,0,0,0,0,0,0.289073161128526,1.66872184470229,2.92464863711456,4.105278451437,5.20363122026412,6.28707629690624,7.36379962585414,8.54553982682318,9.70789698631221,10.9178998366921,12.2457392202558,13.7027396475015,15.3452877681985,17.3419286142492,20.5954702857255,22.8065947756239,26.3744644238658
4,0,0,0,0,0,1.42423940558204,2.88526020648029,4.20877855664072,5.6119299877266,6.86729288387225,7.94901807402987,8.98914876301444,10.0911781409646,11.1943705202306,12.3914611287941,13.5543700015148,14.8841821684839,16.4403044109114,18.1803685085748,20.5013565859721,23.8592075303834,26.7875423446579,30.0015455497349
5,0,0,0,2.05081410129405,4.28439744165241,6.01756885603214,7.50097322457355,8.81466490776286,10.0668537890634,11.2499777781448,12.5582276936276,13.673839756749,14.8656053635336,16.0724394719659,17.3526756740208,18.4530440632153,19.8542852522682,21.12177988303,22.7758635593221,24.7799471392411,27.8695752313332,30.819777229806,33.8065315528573
6,0,0.934804455710742,3.56089336467342,7.01944172654713,9.31054986101867,11.1928788868578,12.7661649601883,14.1172338377733,15.3432398503024,16.4658618406233,17.6950179508413,18.7169778239374,19.793471170755,20.9709305969201,22.1303567502436,23.4107314997275,24.8611485607365,26.282056104145,28.1106156949798,30.3931484996145,33.5568839653449,36.3151155038912,39.9502713223779
7,3.89233792282478,7.05845830035905,10.095064680906,13.6486360004022,15.9944038696893,17.7799657987389,19.2737075547558,20.5183356318451,21.6940217103134,22.8411714512757,23.8640461239237,25.0898235044005,26.2634729011985,27.488909034482,28.7079128102487,29.9304946007767,31.2140187117726,32.8054728672323,34.6373762536996,36.8921180291666,40.385686397532,43.3636814500214,46.6982288716995
8,11.6484032297714,14.6354850373001,17.6467091941452,20.9442424590087,23.3196638655242,25.0787142718663,26.5773811955463,27.9068405332459,29.3118637591081,30.4727803145805,31.7363920282057,32.8996408506011,34.0038030928776,35.1823057030941,36.3846079532439,37.653140963782,38.8413473910918,40.4262819897069,42.2748295067778,44.4256683191035,47.9967970769361,51.1032933437826,54.3535884548453
9,20.1213993515948,22.66800817703,25.6236188354085,29.4379067647166,31.8025021387147,33.5131184599327,34.9985445198418,36.3978746071879,37.6289599928838,38.918301685022,40.1080352907111,41.3439061445874,42.5093527540662,43.6842715151428,44.8738755382345,46.1131685783839,47.4685895669385,49.0127691266088,51.0966662918324,53.7159095595478,57.1022723230233,60.1282704879647,63.7781956939584
10,28.4466366475096,32.1465784561849,35.0549867007623,38.5329160845839,40.7584992115328,42.5356324499855,44.0105805878239,45.3408644358437,46.7481495472721,48.117004073921,49.2266521478923,50.3135072754731,51.4017505922775,52.5033628868697,53.7154349238683,54.8789090600438,56.4286815307704,57.9457789571371,59.9358185345458,62.3106751169094,65.6237118435824,68.4244904449624,72.31262265149
11,37.5692499253477,40.6222662577457,43.3974116262444,47.0130663632093,49.3112143576332,51.1431116100894,52.8321198273056,54.2140476524027,55.4615580130048,56.5973099926421,57.8721546316912,58.9297513704378,60.0710067188399,61.3191199105607,62.657975647823,63.8838177247806,65.2287716515114,66.7055191354378,68.39135939444,70.530139651381,74.0356027875101,76.8988433331839,80.1789146507929
12,45.0564647233085,48.3019095025692,51.2461423786824,54.5948582230407,56.9604142156308,58.7726100516227,60.2962636539799,61.6897370215545,63.0092083562586,64.1562752771446,65.3444746527858,66.52541314052,67.6712342273654,68.883963608045,70.057857423681,71.3503752072794,72.7067896444311,74.2508506545835,76.2063804924982,78.7033537410648,82.6812452075861,85.2904841954363,89.1676677104295
13,50.6969637521512,54.2041956240344,56.823116797091,60.2865301786108,62.6022635737981,64.4390873126924,65.9201003925003,67.1421970216779,68.533836882553,69.8039049246509,70.9625155150916,72.2559727437916,73.4700688331441,74.5883398124334,75.8987149060554,77.0711685701864,78.5877351332975,80.2630755006712,82.0904361014058,84.4869897991299,87.6512171131678,90.3870593357213,93.9389709352683
14,53.9041018476539,57.1708589800734,59.9427671719726,63.3100410592735,65.4694723075325,67.1572843956949,68.856526678946,70.2548033092998,71.6686823588436,72.8146432707903,74.062789614634,75.2646441919455,76.536776767633,77.7637674363715,78.906851023491,80.296438733645,81.7509421617075,83.295249382718,85.0243459026594,87.3511477311338,90.9424819609775,93.9487876505376,97.0793304095856
15,53.695762908572,56.650105434759,59.7745737598341,63.3321943768121,65.6857618609101,67.5577796721423,68.9575188798339,70.3902319888897,71.6563937395409,72.8988029164351,74.1168934824822,75.4232447674682,76.6532813223987,77.9434672725616,79.1624590861807,80.5340594458977,81.8913234669707,83.5197934420195,85.4093216441418,87.5578007729084,90.9008844136721,94.0099056274566,97.3652508600135
16,50.923471267287,54.2790157944825,57.4411085761187,60.8671700465145,63.1927422988669,65.1581829696472,66.7065366186942,68.1156279098967,69.4261052490656,70.6616365204018,71.9182741933894,73.1852660540996,74.3586648968258,75.5119976584375,76.7824691823991,78.0941024229714,79.5193292769462,81.0886606632658,82.7960636683015,84.9268129833411,88.37508066218,91.3671891233424,94.852372855216
17,45.8561203092072,49.7866091754606,52.9736124050476,56.7284421134744,58.9074050915647,60.7341503609876,62.3261249574998,63.831416351873,65.0876085267411,66.3360310727056,67.4968499004503,68.5869974941918,69.7064787859682,70.8956455427033,72.0862757074358,73.255842136396,74.5629250898025,76.1278360771913,77.8074764344162,80.1694216574776,83.6560415288647,86.7336897824003,90.2079522854507
18,41.7102562523145,44.7680945663432,47.1746040915411,50.3981767038268,52.5396756544078,54.2751801625885,55.9388848531934,57.3210607540227,58.6446694608386,59.7993106001124,60.934972272226,62.0595693487587,63.1700577100666,64.3338002796334,65.4250174452978,66.7360074027237,68.1573508392979,69.707530867213,71.586413061307,73.9176728211195,77.1343638817329,80.1000948173144,83.4750459363656
19,33.1011364311895,36.908016675177,39.8037223162658,43.1672290324354,45.2392775429879,47.0127206362209,48.5258422652414,49.7937858208374,51.1841200884842,52.3838573628899,53.5304749182333,54.6854939314329,55.8123950240203,57.1099800610411,58.3414090850833,59.5847348827449,60.9870224704717,62.4822480063688,64.2374180982049,66.5270019784089,69.9561551854112,73.2534119951574,76.7165925021138
20,25.1276533261524,29.1385699241846,32.0502306376509,35.6990256598615,37.6917410497329,39.5120911536989,41.1685488672446,42.6183963554465,43.9490434493617,45.2136437485429,46.4557826521576,47.6002497825397,48.7970480201134,49.896299637539,51.1816722287549,52.5374043419742,53.8703501056386,55.3395346298774,57.0795909649703,59.2961690546779,62.7797587731239,65.542237117447,68.8224507349178
21,18.5469541972309,22.1889313669733,24.8596694322337,28.3343005846342,30.6635921538675,32.3725656878391,33.9490240383731,35.3146174969287,36.5916233777446,37.8130407887053,38.9842296045152,40.1622007072434,41.2445351826545,42.513696527259,43.7052031787773,44.9508113247333,46.3639149885079,47.8689500604839,49.4966250473183,51.6899849207518,55.3014808181364,58.4582477496017,61.9598140251952
22,12.3780160301807,15.7144211525975,18.5100766265777,21.7815406240828,24.0168556458517,25.7941091957093,27.288228236635,28.8144242795699,30.0842808266489,31.3337639224566,32.4832165122192,33.6254308706992,34.7883099924048,36.0346425870369,37.2332260493071,38.6098522640317,40.012766868781,41.5299990101361,43.204446864012,45.3715439986448,48.7617484289825,51.7287786225682,54.5223104946408
23,5.64759846644611,9.5136478985969,12.5071640762565,15.8810204514621,18.0730013524513,19.7791644170493,21.4065339896144,22.6966532734684,23.9104276384187,25.3101889386847,26.5296602960606,27.7421355307172,29.0484112316852,30.2735331775339,31.4991299181478,32.7910958076127,34.1589015121998,35.6527832925509,37.4883895194559,39.7145096035509,43.1837868575824,46.2460027927655,49.4037657919239
24,0.496242016841637,4.0679077475798,7.28321262441344,10.8533907686252,12.9804005819705,14.658711517129,16.1808304889576,17.6659242997901,18.9451299852197,20.2699906525632,21.484774366044,22.5713934244683,23.7883222226029,24.897463045664,26.194473434159,27.4162298274432,28.8912946332812,30.5833829040918,32.2331845109664,34.34463293619,37.6829213395405,40.3961243943721,43.3592687585052
