"forecast_step","q1.0","q2.5","q5.0","q10.0","q15.0","q20.0","q25.0","q30.0","q35.0","q40.0","q45.0","q50.0","q55.0","q60.0","q65.0","q70.0","q75.0","q80.0","q85.0","q90.0","q95.0","q97.5","q99.0"
1,0,0,0,0,0,0,0,1.11897380718911,2.43573238172487,3.57442654365915,4.5980062181634,5.59982204486524,6.63694657131496,7.8295341380835,8.87923423700158,10.1082026312439,11.5113596309749,13.0571856137036,14.7333330856769,17.141644713939,20.3596024724314,23.0946760804512,26.3814775817673
