"time","r_mean","r_LB","r_UB","p_mean","p_LB","p_UB","a_mean","a_LB","a_UB","K_mean","K_LB","K_UB","I0_mean","I0_LB","I0_UB"
1,0.381444579729369,0.359622247494639,0.398129361069878,1,1,1,1,1,1,895.872453052071,812.48855461854,993.305169105588,5,5,5
