time,r mean,r LB,r UB,p mean,p LB,p UB,a mean,a LB,a UB,K0 mean,K0 LB,K0 UB,I0 mean,I0 LB,I0 UB,alpha mean,alpha LB,alpha UB
1,0.468812316843095,0.435943714412552,0.5146194448305,1,1,1,0.478813159069855,0.38038265918532,0.576365184635732,7251.65501159619,6864.39514385256,7862.80200077175,1,1,1,11.0102124078794,6.0944883101341,16.2861385424489
