time,r mean,r LB,r UB,p mean,p LB,p UB,a mean,a LB,a UB,K0 mean,K0 LB,K0 UB,I0 mean,I0 LB,I0 UB,alpha mean,alpha LB,alpha UB
1,0.739414308550084,0.637736997520761,0.878630800115766,0.863116588922292,0.833350251732598,0.890896571453603,1,1,1,7251.57547033924,7225.17539514563,7293.96873992434,1,1,1,19.1763904812019,9.74650139248449,26.9560702032335
