"time","r_mean","r_LB","r_UB","p_mean","p_LB","p_UB","a_mean","a_LB","a_UB","K_mean","K_LB","K_UB","I0_mean","I0_LB","I0_UB"
1,0.487292166205739,0.443232844413048,0.575245399280434,0.956047019291981,0.916533634734179,0.973883135340927,1,1,1,6656.09519004371,6341.78597586436,7351.56057466172,1,1,1
