"forecast_step","q1.0","q2.5","q5.0","q10.0","q15.0","q20.0","q25.0","q30.0","q35.0","q40.0","q45.0","q50.0","q55.0","q60.0","q65.0","q70.0","q75.0","q80.0","q85.0","q90.0","q95.0","q97.5","q99.0"
1,0,0,0,0,0,0,0,0,0,0.752964848927434,7.31058413496526,13.3973701624052,19.5297797501962,25.9968315023144,31.7739692973584,38.3408364309369,45.390043824261,53.2714033322117,62.8030015816872,74.5572325691382,91.2051948449896,106.050588984183,124.677136618601
2,0,0,0,0,0,0,0,0,0,0,4.11344685943714,10.4125023015355,16.3832136339833,22.2287767881746,28.7995168063256,35.3928470982255,42.9635019287873,51.5449102633896,60.4759672605779,72.5321272442108,90.6143010768114,108.0798024957,124.704231342505
