"time","r_mean","r_LB","r_UB","p_mean","p_LB","p_UB","a_mean","a_LB","a_UB","K_mean","K_LB","K_UB","I0_mean","I0_LB","I0_UB"
1,0.390020100511907,0.381527921268088,0.397959432991049,1,1,1,1,1,1,6172.98676921259,5825.63412840712,6651.36347998759,1,1,1
