0	1
1	1
2	4
3	3
4	2
5	5
6	10
7	14
8	13
9	16
10	7
11	6
12	4
13	2
14	2
15	0
16	1
17	0
18	1
19	1
20	0
21	0
22	0
23	1
24	1
25	2
26	2
27	3
28	0
29	0
30	1
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	6
39	4
40	1
41	0
42	1
43	5
44	32
45	38
46	25
47	26
48	51
49	37
50	32
51	32
52	30
53	25
54	26
55	28
56	16
57	20
58	6
59	9
60	11
61	6
62	2
63	8
64	3
65	3
66	3
