time,r mean,r LB,r UB,p mean,p LB,p UB,a mean,a LB,a UB,K0 mean,K0 LB,K0 UB,I0 mean,I0 LB,I0 UB,alpha mean,alpha LB,alpha UB
1,0.508588566542618,0.411873566718803,0.630424443330037,0.912361967684328,0.86763649346502,0.960681156808348,1.2411605795235,0.97320300695539,1.69693358541395,6979.66796162636,6957.87388420154,6982.75970429227,3,3,3,10.5142495432589,5.05078930245408,14.7429584646923
