"time","r_mean","r_LB","r_UB","p_mean","p_LB","p_UB","a_mean","a_LB","a_UB","K_mean","K_LB","K_UB","I0_mean","I0_LB","I0_UB"
1,0.486310291658023,0.437577905955368,0.561104748126557,0.957126368120462,0.924373075070133,0.97165945570091,1,1,1,6755.81228227888,6328.39128447605,7244.22055953693,1,1,1
