"forecast_step","q1.0","q2.5","q5.0","q10.0","q15.0","q20.0","q25.0","q30.0","q35.0","q40.0","q45.0","q50.0","q55.0","q60.0","q65.0","q70.0","q75.0","q80.0","q85.0","q90.0","q95.0","q97.5","q99.0"
1,0,0,0,0,0,0,0,0,0,0,2.41607179470754,8.6970649892449,15.1855685752392,21.5227543004318,27.830466267154,35.6799915198615,43.4730720947854,52.2499365314793,62.4677944643964,75.5886939562668,92.0383475215116,107.642897264593,125.943696267535
