"time_step","q1.0","q2.5","q5.0","q10.0","q15.0","q20.0","q25.0","q30.0","q35.0","q40.0","q45.0","q50.0","q55.0","q60.0","q65.0","q70.0","q75.0","q80.0","q85.0","q90.0","q95.0","q97.5","q99.0"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,0,0,0,0,0,0,0,0,0,0,0,0,5.2044248099737,11.9225375527251,18.4945819779293,25.7300404662178,34.1583704272667,43.0881023419963,53.1265782412625,66.4391679701616,85.2077115799587,103.733851475562,120.487626777207
3,0,0,0,0,0,0,0,0,0,0,0,0.400052053169196,7.51174074164426,14.3380467526217,21.753523545431,29.0371208386959,36.3232665321953,44.839752161581,54.4922381376894,66.1412784909606,85.471844173992,103.830991096819,122.026258303191
4,0,0,0,0,0,0,0,0,0,0,0,1.10712320670005,7.63224484021728,14.3457192469004,21.7693258802728,28.2121765693509,36.310525127342,45.4422917749729,55.4086653574211,67.5875231469675,87.0983979152441,103.494736050812,122.919655350781
5,0,0,0,0,0,0,0,0,0,0,0,0.565779681279813,7.5765713653107,15.3044168374435,22.4628510111197,28.9325657193041,36.0857771821261,45.0967796847139,55.8395049429587,68.0546054330366,86.9074839272956,101.685110871098,120.241706399847
6,0,0,0,0,0,0,0,0,0,0,0,4.20526616585312,10.2323725039041,16.2194570078394,23.0292204012069,29.8038733781115,37.8307960423549,46.6867788736057,56.151426856684,68.3722685278535,88.3938950399738,103.539965110669,120.62636907693
7,0,0,0,0,0,0,0,0,0,0,0,4.52752071132305,10.4980375956525,16.6568646395654,23.4898893973539,30.4590652371723,38.761434817323,47.3014771982317,57.2463251421261,70.9399202206035,88.8594750524019,104.849485151134,122.779689704383
8,0,0,0,0,0,0,0,0,0,0,2.09072245157894,8.45722086276203,15.0500185075843,21.5776243461944,28.0189212990298,35.297193882633,42.9282803396943,51.0772886165049,61.2839747810573,72.7209360134758,91.753872165563,107.020485785194,123.931889903488
9,0,0,0,0,0,0,0,0,0,0,6.64018852534639,13.5363443677907,19.8774822699922,26.6847637735781,33.9224017894411,41.6215914954386,49.7579314861008,58.6076134600697,67.9740911823385,80.5741768327874,98.269839782471,116.041781344048,134.671726520395
10,0,0,0,0,0,0,0,0,0,4.94642131920917,11.6723282191477,18.2487861556926,25.1943941143761,31.4082736293273,38.7530403037739,46.2254994890272,53.5383334038881,62.5052274778507,72.9308244238614,85.8129603162828,104.412983440729,120.464412499366,138.781296471353
11,0,0,0,0,0,0,0,0,6.76912402500272,13.558730432636,20.1217202083182,26.4709269781917,33.454220867442,39.9667941449832,47.1285812516921,54.4667489074285,62.3409108948327,71.3415163410792,81.2070073649302,93.8026062399612,112.284306723687,127.301402056746,147.824556303155
12,0,0,0,0,0,0,2.81776662019377,11.1204722627294,18.2360157209894,25.0549187552094,31.600455814768,38.3306417797918,44.6855990124001,51.2842270677234,58.340812127941,65.2547464884227,73.0892541706832,81.6124002801635,91.9624950519858,104.568790145023,122.405312735696,139.664533901275,156.550956865555
13,0,0,0,0,0.125402521370522,10.3050386313268,19.178198022175,27.4771729595992,34.537046534743,41.2392626229815,47.3815597130467,53.9865554889102,60.5836211102563,67.3624518345446,74.9884430127442,82.5271552471321,90.9692620031273,99.7596619704859,110.599161899499,124.512785278513,142.991700463979,158.568321117371,178.368080618026
14,0,0,0,10.4742692046641,23.0183048735895,32.9915290593233,41.5806599867425,49.1781290527595,56.4021399989247,63.0327825833675,69.7572560965104,76.5092358404222,83.4943083212994,90.326692607644,97.4980704205285,104.700518940313,112.641136197736,121.518511685588,130.931259117069,143.39919191979,162.610521754591,178.595521079498,199.372406000634
15,0,2.79892808488106,18.9722332606174,39.507478136305,52.3950240089955,62.3703922132596,71.5753575333685,79.2716404967245,86.8561558319449,93.440099164721,100.007681987773,106.186040784954,112.847271772343,119.577006248132,126.90292895861,134.65360445874,142.999906049091,151.657547806337,162.240949365954,174.222931573212,193.212684306971,211.216190919353,232.822856960895
16,28.0312117529723,46.1208002697977,59.9124865761266,78.6467790816049,91.0658219759511,100.815957934409,109.804355240441,117.605858663351,124.452093680886,131.574610521555,138.63250594484,145.478884276907,152.335172133553,158.995694709825,166.088581126113,173.592381081193,182.495605104281,192.000652216027,202.201543605849,215.68805720631,233.645100375754,252.082136892626,270.487160225196
17,70.0572100140714,91.6866007308311,107.343189355058,126.337562996,139.747188360757,149.031355075913,158.514797097208,166.860883443594,174.007744820899,181.371184329607,188.395114227163,195.248024652961,202.564059905793,209.221722630488,216.638657569441,223.769443573019,231.330460489969,240.011881660153,250.896055624311,263.281264083742,283.054409014592,300.189295168203,318.133778922682
18,132.410523973977,150.737371874741,167.678245006832,185.860264803982,199.792219948186,210.748416158256,219.788361381774,227.571357046308,234.807996001487,241.750015523463,249.271846172294,256.243399336243,262.88202234887,269.547324922088,276.561590829337,283.773184407223,291.361438699104,300.507505495495,311.185375414383,324.223958111526,342.654058963945,361.583596858797,380.442110664926
19,198.503319576016,216.429871909425,233.575977131524,253.144787999553,266.671879549577,277.944069263805,286.505115156776,294.845318106976,302.245324317236,309.37242121625,316.991608944755,324.109540383187,331.817850870456,338.339000429551,345.178318992213,353.102557857037,360.948683296348,370.389819639305,380.876294021798,394.098954240765,412.399739241173,427.779600279397,447.15048457703
20,268.194081136319,289.232983766339,307.209414435644,325.678966899522,339.219278810613,349.509761557136,358.273680710899,367.707163971317,376.721315594968,384.1510082534,391.701303606343,398.751043372891,405.017126898528,412.169852913883,419.320932435054,426.910761426126,435.258225694676,444.298484799683,455.003453863053,466.906482111819,487.034690267746,505.211359000625,524.111580544771
21,335.018377101147,356.914307280238,373.274099101937,395.184683912464,408.94153927982,420.730390304192,430.318747506901,438.275214909504,445.786187527692,453.211748231795,459.531717731167,465.674511401324,472.085180710865,478.51657148964,485.403744371441,492.760717373029,501.045140910343,509.291296138823,519.952313855657,532.890243744389,551.290385154387,567.837924711697,588.548205425607
22,389.537639146658,410.257165713797,430.661299466186,447.624637153786,463.523624334716,474.310586543938,483.279885851634,491.499747026772,498.622308233955,505.287675442207,512.236447027636,518.974322134338,526.568583914116,533.421468706933,540.86807537711,548.228289670614,556.85352683487,566.054779625805,576.758446101143,588.938248342821,609.698741759129,628.202646509505,646.759962455648
