"time","r_mean","r_LB","r_UB","p_mean","p_LB","p_UB","a_mean","a_LB","a_UB","K_mean","K_LB","K_UB","I0_mean","I0_LB","I0_UB"
1,0.421670426422216,0.403833935440174,0.454073264507024,1,1,1,0.691076805750507,0.550915974983783,0.858166283476011,6869.91615684334,6315.41606333509,7383.55442471941,1,1,1
