"forecast_step","q1.0","q2.5","q5.0","q10.0","q15.0","q20.0","q25.0","q30.0","q35.0","q40.0","q45.0","q50.0","q55.0","q60.0","q65.0","q70.0","q75.0","q80.0","q85.0","q90.0","q95.0","q97.5","q99.0"
1,0,0,0,0,0,0,0,0,0,0.346240537220253,6.52502275568518,12.316542214087,18.476957589187,24.771946756452,31.8276200190526,38.5454461333333,45.5516260732266,53.6739796850503,63.0552248608498,75.9288375082801,91.9809085385048,109.722332554065,127.419624329908
