"time","r_mean","r_LB","r_UB","p_mean","p_LB","p_UB","a_mean","a_LB","a_UB","K_mean","K_LB","K_UB","I0_mean","I0_LB","I0_UB"
1,0.390171118513134,0.383190912928766,0.397975315753186,1,1,1,1,1,1,6217.42130389861,5813.73658620841,6557.04155441101,1,1,1
