"time","r_mean","r_LB","r_UB","p_mean","p_LB","p_UB","a_mean","a_LB","a_UB","K_mean","K_LB","K_UB","I0_mean","I0_LB","I0_UB"
1,0.232700930038989,0.201176654461119,0.370613615204971,1,1,1,0.208125601300118,0.0738441534009541,9.55427855732876,383432636.541881,19873399.5302899,942068355.766451,1,1,1
