0	4
1	1
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	3
11	11
12	7
13	7
14	6
15	8
16	0
17	9
18	9
19	1
20	7
21	9
22	11
23	11
24	12
25	11
26	16
27	20
28	22
29	22
30	28
31	19
32	11
33	4
34	4
35	12
36	4
37	8
38	8
39	9
40	11
41	13
42	9
43	13
44	6
45	1
46	3
47	4
48	4
49	3
50	1
51	3
52	2
53	1
54	0
55	0
56	2
57	1
58	1
