time,r mean,r LB,r UB,p mean,p LB,p UB,a mean,a LB,a UB,K0 mean,K0 LB,K0 UB,I0 mean,I0 LB,I0 UB,alpha mean,alpha LB,alpha UB
1,0.403786491122014,0.388009928450579,0.421452801567934,1,1,1,0.83491956533376,0.737902899314879,0.997905992380051,7273.06118854907,7001.56039954662,7395.02365546427,1,1,1,18.0050485209757,9.88156148835362,26.7522729378735
