time,r mean,r LB,r UB,p mean,p LB,p UB,a mean,a LB,a UB,K0 mean,K0 LB,K0 UB,I0 mean,I0 LB,I0 UB,alpha mean,alpha LB,alpha UB
1,1.98509026027598,1.40757670798155,2.81385534303607,0.591434678365379,0.515399539776589,0.666520100195978,2.81518110476283,1.81758226386752,4.28956221464444,1033.88814003317,995.003172166518,1091.40082611583,5,5,5,1.56185576468637,0.341366330437249,2.97764555752496
