"time","r_mean","r_LB","r_UB","p_mean","p_LB","p_UB","a_mean","a_LB","a_UB","K_mean","K_LB","K_UB","I0_mean","I0_LB","I0_UB"
1,0.368566127554738,0.34906545016135,0.386954890641267,1,1,1,1,1,1,985.676039116275,871.456405590716,1122.33701986354,5,5,5
