"time","r_mean","r_LB","r_UB","p_mean","p_LB","p_UB","a_mean","a_LB","a_UB","K_mean","K_LB","K_UB","I0_mean","I0_LB","I0_UB"
1,0.512142066973487,0.433057857749356,0.636423427568952,1,1,1,0.48360348795847,0.338235581057095,0.686362299317316,1060.86757164134,967.283084651704,1165.76009506318,5,5,5
