time,r mean,r LB,r UB,p mean,p LB,p UB,a mean,a LB,a UB,K0 mean,K0 LB,K0 UB,I0 mean,I0 LB,I0 UB,alpha mean,alpha LB,alpha UB
1,0.738208891808613,0.637299497911475,0.898087694122203,0.863082716821698,0.825190598343848,0.892736251054059,1,1,1,7251.57331207673,7195.87079430591,7306.89286410116,1,1,1,18.6672028126093,10.3060945695813,26.548584132261
