"time_step","q1.0","q2.5","q5.0","q10.0","q15.0","q20.0","q25.0","q30.0","q35.0","q40.0","q45.0","q50.0","q55.0","q60.0","q65.0","q70.0","q75.0","q80.0","q85.0","q90.0","q95.0","q97.5","q99.0"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,0,0,0,0,0,0,0,0,0,0,0,0,5.81385481983409,12.6075674212481,19.2152878691363,26.9919439562861,34.0591212756046,43.4695535202557,53.0563603901384,66.6750615434329,86.127071043657,104.272360487971,121.243200931584
3,0,0,0,0,0,0,0,0,0,0,0,1.26426699656104,8.50438970969211,15.10507157271,21.670592087176,28.5906747722565,35.9459471885905,44.8865335835551,54.6605541622524,66.8230817248101,87.349547836278,104.256396842218,124.546525565714
4,0,0,0,0,0,0,0,0,0,0,0,2.04294058585262,8.36959502607904,14.6308580813606,21.4239906211314,28.2063719427408,34.8200147523132,43.7855791670421,53.168221250888,67.0600201974146,86.9852174354892,105.426909660398,124.661526947971
5,0,0,0,0,0,0,0,0,0,0,0,2.88227520332983,9.45925200595745,16.2025752199445,23.2217704173856,30.6646953707436,38.0643895795708,46.3838893935159,56.2998208776402,67.9979181095615,86.2769505072428,103.942179085947,122.676066170551
6,0,0,0,0,0,0,0,0,0,0,0,3.89739271250579,10.1746672351088,16.9162393046772,24.0090702780268,31.5148020465425,38.5377855320696,46.5971348799648,56.4075197130717,69.3072159454496,88.7114312550337,106.829532474308,125.335965232971
7,0,0,0,0,0,0,0,0,0,0,0,5.68073145480991,12.0426569541107,18.2485330992689,25.64378045299,32.6384478859477,40.6961729857399,49.5495376958645,59.3436609232289,72.2022380965329,90.9518958034473,107.436951421542,127.810232883337
8,0,0,0,0,0,0,0,0,0,0,1.83712882875918,8.03876264186861,14.6362298529507,20.7576193481053,27.3848578033128,34.1414629879173,41.4499737424274,50.7119947337993,60.7001352629137,72.5125899322106,89.9283229940519,106.993317549429,123.457806417621
9,0,0,0,0,0,0,0,0,0,0,5.22006147993943,11.2899088119975,17.4555369695291,24.0464070694561,31.1782119292942,38.9043342894815,47.1786041372986,55.2032164408637,65.5082125151386,77.8690674840669,96.2356175480637,112.815109988667,128.604175557499
10,0,0,0,0,0,0,0,0,0,4.71174060764555,11.482936444169,17.9397100311438,24.9951677867901,31.5437144130828,38.5229151026108,45.8763371086743,54.1795350767067,62.6255827488584,71.9650666473665,83.8821583627934,104.441597170121,118.301228162932,135.246777911897
11,0,0,0,0,0,0,0,1.24602900412083,8.28814757071797,14.9516349718388,21.2101005344907,27.4699485971857,33.7077505143452,40.7357090381414,47.2547837076244,54.9055597720126,62.2630693060436,70.6428836943472,80.8644206581462,93.0302374068911,112.710150681923,129.051441424777,151.183424012641
12,0,0,0,0,0,0,3.42686174691026,10.8840965529329,18.0728362826328,24.7650141545532,31.1284095469755,37.3876944113585,43.8291927243082,50.6579375758999,57.402406140228,64.9965197434212,73.0156926758715,81.9031531282476,92.4473394829249,104.890190137378,123.827782524596,140.493046036104,160.061051952181
13,0,0,0,0,1.81388398949577,11.9824188014547,20.3385567496007,27.7432869775724,34.7889502314402,41.470706516822,48.2636491468569,54.7312510951956,61.4029746677794,67.5358106011776,74.1284588923884,81.8123521673242,89.5153579492986,98.4125363916084,108.697463361261,120.89679714188,139.535154062601,156.817150660868,179.020665368519
14,0,0,0,11.6139622919866,23.2523479319347,32.3832286295123,41.5990172337483,49.3656637469537,57.3125175040745,64.488556025855,71.6185073695659,78.0508331470098,85.1122353607006,91.6356779673678,98.8868311628055,106.430000555339,113.880806373158,122.383670827421,132.985460852727,145.5727988297,164.667741738941,183.274822269912,203.289709655083
15,0,5.17116026871432,22.7962748187104,41.1173272227929,52.2761774828671,62.9835700017079,71.5097944944004,79.4383503256044,87.0624067724464,93.7316829992261,100.63952099537,107.326540709875,113.545356880434,120.528093901757,127.357030165494,134.33773732012,141.814199498955,151.214258819577,162.170115495535,174.824952923826,194.466711537723,208.93336032905,233.55487976238
16,25.0520872176364,45.6582134029191,61.5100593452179,80.4234385812611,92.7644797903129,103.3485497292,112.138096782229,120.29259569332,127.200196592846,134.439137623676,141.077032126775,147.235454216404,153.750313124408,160.493810734825,168.247231557989,175.790531332239,183.787727493427,192.426738343263,203.20211568746,215.811693483522,235.814781030439,252.798425914093,274.35335848944
17,70.5343693381515,91.3359998423538,109.007006142504,128.008676147273,141.566410444748,151.951226172767,160.87384036791,169.445987683304,176.39390452205,183.735230637709,190.376015892486,197.377849115229,204.225865627434,211.118301285938,218.383802516088,226.202394347319,234.407398879186,243.77334253223,255.530892128898,268.191921144034,288.869743373705,306.328397395105,326.913154238596
18,130.073905209418,151.709762427876,169.635806528386,188.480057256853,200.615596482171,211.917864367102,221.687071854705,229.931793192221,237.057666544077,244.081039264099,250.796642093522,257.762450355501,264.370127514808,271.066704883574,277.606217082181,284.913315806258,293.245923915219,302.44193838405,312.078644454397,325.269114929551,343.490235111115,362.714797353974,382.739767843046
19,199.240254465587,215.556527804619,233.812559099327,253.51918936384,267.766688340505,278.257067781911,287.901472254171,295.84863175724,303.527901665355,310.566177281641,318.19442776048,325.147499797642,332.111384957338,339.444749311166,346.133282910778,354.315767591248,362.270665187935,371.63900643991,382.499846177517,396.810872410767,415.761024928554,429.348177292195,449.096295936757
20,266.94537401411,288.996761960059,306.97937398143,326.205048009137,338.393767510235,348.745821506137,358.283736366653,366.625743384284,374.57346620838,382.034958642265,388.585030819297,395.781321397914,402.63328428113,409.606555803941,417.285767278344,424.842375201804,432.733097524714,442.406145578324,453.38525091542,466.537959212864,486.780510420591,501.908901044502,521.780423030506
21,334.17741797758,355.474585681255,374.441503344007,394.798631147302,408.868973783972,419.383668204698,428.211299589711,437.041996614672,444.487534040615,451.573822195796,458.457792773763,465.404308692965,472.411311162233,479.018936649876,486.318401537004,494.149692862879,503.419745662336,512.145050787495,523.267749119698,536.119274485667,555.095612327007,570.811353559006,593.104633460778
22,392.144203532638,408.783969420205,424.484888517699,446.758032061078,458.852165232402,470.319237676556,479.537357031408,487.815566695192,495.914856184212,503.936329722559,511.406449118948,517.720921056421,524.533328006276,531.538778582981,538.472018448336,546.23947442822,554.337739409303,564.062495702956,574.816139664332,587.702105128682,607.884266932753,626.254005515382,646.554885917811
23,428.145884921642,444.989374941463,459.938453772823,476.992833807177,492.261963195002,502.46365954734,512.343840712533,520.401172024699,528.00630662224,535.972391439932,542.447106255876,548.736861795262,555.688295585128,563.088420596835,569.901019094583,577.513869851201,585.388747831547,594.662601049927,606.073570667425,619.222740196154,640.035907618336,656.802974179857,676.095034834056
24,426.741589738007,443.343615431927,462.494875948941,481.811611746151,495.10750038389,505.461927614266,514.960834800346,522.566025223995,529.499450778779,536.591819556061,543.093372359355,550.287444543262,557.444854530491,564.608220504727,573.146971339211,580.862502935047,588.908883464424,598.026454732278,608.214039389252,621.507640907934,642.552065811873,657.552569350425,681.84250013884
25,397.383537800898,419.654971026968,437.666042540502,454.839041990905,466.824856124367,477.677687787436,486.969000746372,495.003216973285,503.152397503658,510.677733495334,518.059388872102,525.583973387188,532.483267509038,540.033286684533,547.148445137399,554.807929233237,563.364928349536,573.044840011392,583.511893914915,596.682067494964,617.362432792032,638.709083450413,660.191400997409
26,345.820059327403,367.134363992971,384.607660247929,404.522284686302,418.538923603957,429.354116441426,438.890340532438,447.249958054838,455.307637363752,462.744761476854,470.08592309225,477.211581413668,484.171695787119,491.632734182621,498.985641112283,506.860904576744,515.918715956772,525.124022509309,535.787883569961,550.259066660303,569.47824240954,588.039603049586,604.038161905179
27,274.70399947307,297.299616968846,315.360818367983,338.454593988542,352.787075467182,364.396006514055,374.995337125416,383.109160761583,391.300316074481,400.036571356419,407.174935914161,414.675700940258,422.338962368498,429.500650058123,437.128008547849,445.302474736106,454.828465515564,463.993463899107,474.310003202561,489.019826586224,510.028486858166,528.790296588918,546.105745493204
28,209.897133440293,230.837162231857,249.249690081117,268.907006518559,283.786987148733,295.005637151914,305.255936816333,314.100856950629,322.572796828151,331.551022025729,339.608328531583,347.116771299825,354.506395124805,361.65435195839,369.823207425532,378.44506571243,387.158182659221,397.21872928426,408.641785743342,422.174026731657,443.857786489374,462.23928372638,485.637346460624
29,140.634898907282,164.980727039807,180.545381163584,202.787904562058,218.479184524169,230.991851636305,240.569047128388,249.51476400226,257.587451639167,265.817083631988,274.407981917698,281.248665888406,289.023870387245,296.32428830146,304.128144471433,312.701729394987,321.694352569014,331.22001896294,342.116976908414,357.271543312717,380.932825851635,397.661847674144,419.399074206672
30,86.0621812430456,105.161263584384,122.545379296428,144.978107540464,159.602399316385,172.318251797091,183.375428283199,191.975719188746,199.562824946312,207.534584072095,215.688981243482,222.604331483767,230.026608841187,237.033532907059,245.127766412062,253.772792964896,261.884884938075,272.523845801961,284.287041025986,299.732221729119,322.341914921196,339.810933600944,359.121805082053
31,35.9829480705912,58.7231423841476,74.800647443604,97.3939155645896,111.349143886058,122.263565429546,132.267712752507,139.764744910462,148.077162604236,156.172419199556,163.472400803793,171.025158777025,178.180367284208,185.709309064598,193.419155146045,201.96099814907,210.635617439579,220.287708270971,232.019740654117,247.358949540778,267.758795147156,286.979422499013,309.382967393738
32,5.94826429442038,21.3173459551928,38.758926520524,57.5176293495892,71.7847558731135,84.3683057776937,93.5248802958237,101.666613510701,109.656832235901,116.665950377558,124.163724452426,130.962625878955,138.192334117004,145.591711101322,152.77638697462,159.926096363501,169.253155113847,178.938971506331,190.596678952391,204.820934607755,226.661593843655,242.926889068503,264.01443475775
33,0,0,7.10678113556875,26.14340161972,40.1696451317389,51.0840992563736,60.8658925261515,69.8752478669843,76.9049096989366,84.4028276160178,91.3574411950653,98.8362528590993,105.133913965122,112.426392617426,119.71149716997,127.787391738219,136.592028286699,146.578220631084,158.162956517886,172.16173407222,193.66267131423,208.262070582283,226.698054028358
34,0,0,0,3.31163578171306,17.1581595728147,27.8169846915631,36.4644761707713,44.2502364297785,52.181253768392,58.7605546734217,65.677924842046,72.9820520912997,80.2021889897291,87.9537607237635,95.7777242153137,103.136380917801,111.531474798846,120.880003676485,131.894988992338,145.814334446395,166.398866577344,183.395692469954,204.265058283264
35,0,0,0,0,0.391212854837258,10.2700414551965,19.0258268429162,27.0234154338566,33.5630815959845,40.9578651755468,48.2952057295682,55.0210260475798,61.926255471272,68.1367823529872,74.4497793839952,82.1088885397774,90.5095919084351,99.1092580718895,108.677770668911,121.423085982161,140.343196390065,155.221163559558,174.456170415895
36,0,0,0,0,0,0,3.03617229029698,11.6569633036886,19.2191422737896,26.1363205711753,33.0861917297784,39.9563685732883,46.2864666903831,52.6487321011087,59.9679331605394,67.6526166771679,76.0776948960644,84.7165982107423,95.7041733055542,107.966366897046,126.171918607044,143.803443948646,166.908376241834
37,0,0,0,0,0,0,0,3.98299003807876,10.8399986071841,17.9126446497641,24.7606000606693,31.186433079996,37.8234754703271,44.4476202533257,50.5346360700061,57.4837168279947,65.1316009848932,74.2634206739772,84.8454025651498,98.3035703027796,117.102055194698,132.396725472588,147.722502060503
38,0,0,0,0,0,0,0,0,1.76152336233922,8.8386470395141,15.7155569803438,22.6192726985151,29.2654380444018,35.1815515913447,42.7386586239983,49.8955981084731,58.5297271044011,67.2527421231213,77.3933092253281,89.0377455621474,109.123558050346,124.597282425551,140.833168614655
39,0,0,0,0,0,0,0,0,0,3.78686655916299,10.6128404176981,17.0458887761359,23.3489576065407,30.1903806628083,36.9214196629635,44.4590623615997,52.1136572628808,60.6674488392726,71.5436588160345,83.5738013318229,102.524082813196,117.440301607694,134.811723805312
40,0,0,0,0,0,0,0,0,0,0,4.80156246746316,11.4327356953053,18.3369213544187,24.8649329549602,31.9395631684321,39.4137597664616,47.1957572988483,55.29281738781,66.0835846403036,78.170768138199,96.1922568161016,110.499596051792,132.374013544097
