"time_step","q1.0","q2.5","q5.0","q10.0","q15.0","q20.0","q25.0","q30.0","q35.0","q40.0","q45.0","q50.0","q55.0","q60.0","q65.0","q70.0","q75.0","q80.0","q85.0","q90.0","q95.0","q97.5","q99.0"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,0,0,0,0,0,0,0,0,0,0,0,0,7.62829014416008,14.4674183575701,21.6023508899827,28.932833467451,37.6746809974331,47.2403065532949,58.1434540144724,72.7085741189158,93.6855753055032,111.996203214486,137.386897404114
3,0,0,0,0,0,0,0,0,0,0,0,0,6.63653743901438,13.6458732200126,21.0593906768897,29.4808392420756,38.3299032955637,47.7454792540656,60.380429451252,73.181307641346,94.6707744467883,114.084971538496,133.654273918557
4,0,0,0,0,0,0,0,0,0,0,0,1.24808026532147,8.32824660439217,15.6917375152546,22.7504928541121,30.5420693621769,38.9236720874688,47.9590276734965,58.6551457658932,71.6881831600662,93.613140275449,110.508000353998,132.019834804025
5,0,0,0,0,0,0,0,0,0,0,0,2.95862294866598,11.0452363140077,18.228961571769,25.056043039997,32.7032900858119,41.126476920864,51.2863417275382,61.7512284363924,74.5023921251686,94.9971584496923,115.541176163315,135.831537921102
6,0,0,0,0,0,0,0,0,0,0,0,3.13791613711446,10.5925989563936,17.7446940663566,25.0915898917744,32.2508177900693,40.9295966917496,49.4392198836766,61.2942567483535,75.2925083867861,94.9681093731632,112.611286316424,133.107495841017
7,0,0,0,0,0,0,0,0,0,0,0,4.171451771944,10.7426722088584,17.9405985929073,24.7754079217495,31.8714553548343,39.6316795196805,49.0098685523909,60.4571693320726,73.9633877713753,94.5646913634686,113.241257614884,132.159326350892
8,0,0,0,0,0,0,0,0,0,0,0,4.07462577311592,11.1657026431226,18.6218716322208,25.4292569218898,33.5043502183872,42.0861004758531,51.8102426220802,62.3907312301075,76.3187422108899,96.4274532877416,114.53083478433,134.489047080847
9,0,0,0,0,0,0,0,0,0,0,0,7.09989184869638,14.8847966417065,22.2940227008242,29.7647927579473,37.0979797500728,45.7790707484698,54.8260820204498,65.9364499490342,80.0467755432085,98.4997657354134,118.933195339588,136.762353785372
10,0,0,0,0,0,0,0,0,0,0,5.78054646106704,12.9108038006321,19.6494221620745,27.183419046046,34.0699784587092,41.5308905726615,49.8298899949744,60.0211343696108,70.2565348202812,84.437347881152,103.45812250443,122.490636440446,139.038657651269
