"forecast_step","q1.0","q2.5","q5.0","q10.0","q15.0","q20.0","q25.0","q30.0","q35.0","q40.0","q45.0","q50.0","q55.0","q60.0","q65.0","q70.0","q75.0","q80.0","q85.0","q90.0","q95.0","q97.5","q99.0"
1,0,0,0,0,0,0,0,0,0,0,0,3.46997273113871,10.4187351758421,16.9348272188012,24.9115767074967,32.8231163803122,40.4809996606104,49.1356333132853,59.8498901008152,74.5644612193136,94.0400490294372,111.637679251022,130.866475299943
2,0,0,0,0,0,0,0,0,0,0,0,1.35280387104294,8.99468271554778,16.277663492594,23.6900633075271,30.9960245643871,40.1326165504327,51.125082600121,61.8112686589833,76.6770204007194,96.7404606398489,115.958593164295,138.177495049906
3,0,0,0,0,0,0,0,0,0,0,0,1.02912057148683,8.50631861206436,15.8669580487332,22.9772973785935,31.2101788409262,39.0155973990755,48.7705142051319,60.3078963477561,74.238060704423,95.41957184893,113.471818371974,133.528971431782
