"time","r_mean","r_LB","r_UB","p_mean","p_LB","p_UB","a_mean","a_LB","a_UB","K_mean","K_LB","K_UB","I0_mean","I0_LB","I0_UB"
1,0.421496250249346,0.405509371612672,0.45264099017796,1,1,1,0.688684424662312,0.564866279024212,0.815825768554205,6844.798271724,6213.43478199881,7404.50208463465,1,1,1
