"time_step","q1.0","q2.5","q5.0","q10.0","q15.0","q20.0","q25.0","q30.0","q35.0","q40.0","q45.0","q50.0","q55.0","q60.0","q65.0","q70.0","q75.0","q80.0","q85.0","q90.0","q95.0","q97.5","q99.0"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,0,0,0,0,0,0,0,0,0,0,0,0.786094486561939,6.44996178325806,13.1817902678269,19.5489651685776,26.6631908171548,33.7370817851348,42.1915057142059,50.4843363484546,61.8970228646295,80.6778774658377,95.3679267887218,110.683897012749
3,0,0,0,0,0,0,0,0,0,0,0,2.26483841001602,8.0102745295407,14.2810246651054,20.549569461773,27.092803686888,34.363136557805,42.2498966235472,51.4601694457924,62.5923326977324,80.0810733790919,96.2876875061727,114.472806563945
4,0,0,0,0,0,0,0,0,0,0,0,1.72087168206608,7.9654582687854,14.3520386228653,20.5950754403088,27.1908070278585,34.9631682353666,43.2819965934005,51.739621956661,63.2562008239609,81.9205615912257,96.9243135410015,115.237541334798
5,0,0,0,0,0,0,0,0,0,0,0,2.07680001179671,8.08085206755066,14.2249545930255,20.3943885856671,27.0559390811051,33.9037048982372,41.3740845479359,51.7521421646309,63.4196391298453,79.5402698336448,95.1783331167087,114.20658854438
6,0,0,0,0,0,0,0,0,0,0,0,2.49972672256794,8.65455452510824,14.7917378163012,21.0220998933733,27.4206690307968,34.7932542133688,42.9866596973617,52.3989713356377,64.0974706571829,80.5100102057748,94.9473700753865,110.535295774889
7,0,0,0,0,0,0,0,0,0,0,0,3.02058359684404,9.00438301311178,14.7252480470365,21.5348185705098,28.4218536487217,35.2568918546426,42.608687086123,51.4868212379133,63.2142975990314,80.0752267586246,93.3986661566652,108.583910799438
8,0,0,0,0,0,0,0,0,0,0,0,5.31687583786193,11.5229221948185,17.7779170844308,24.393259270488,31.7181484635689,39.584018395415,47.9377449053276,56.6433984036633,68.2292276111623,85.4849598537794,100.660214451582,117.752409151838
9,0,0,0,0,0,0,0,0,0,0,3.12027008796162,9.07975514328572,15.2279312622754,21.4103452869338,27.7197557141814,35.440715535662,42.5174898475741,50.4102673495769,59.6330146404696,70.979554306072,88.7189250700248,104.481770282157,122.606850006471
10,0,0,0,0,0,0,0,0,0,2.97522316611454,8.89402519887004,15.1881079068569,21.6272425160856,27.6952440953563,33.5008432352145,40.3759698347451,48.1822391883939,56.6074729780847,65.0377119375716,76.1046118201509,93.4113158207869,108.706080925238,125.472111888804
