time,r mean,r LB,r UB,p mean,p LB,p UB,a mean,a LB,a UB,K0 mean,K0 LB,K0 UB,I0 mean,I0 LB,I0 UB,alpha mean,alpha LB,alpha UB
1,0.543290995415331,0.479045586813162,0.645786367941858,0.94311187429043,0.898357748492652,0.993880869238513,0.693832822251655,0.49216829734862,0.996159372544686,7253.98678100064,7247.58831500686,7392.33899812422,1,1,1,7.50679454696793,3.72530270951325,10.5242173704099
