time,r mean,r LB,r UB,p mean,p LB,p UB,a mean,a LB,a UB,K0 mean,K0 LB,K0 UB,I0 mean,I0 LB,I0 UB,alpha mean,alpha LB,alpha UB
1,0.468812316843095,0.435845162135013,0.525570225763526,1,1,1,0.478813159069855,0.377961342519812,0.590472855430865,7251.65501159619,6713.65254877781,7861.07456651088,1,1,1,10.6951384047366,5.65930144946705,15.6161584105699
