0	1
1	0
2	2
3	2
4	0
5	0
6	2
7	7
8	1
9	0
10	0
11	0
12	0
13	0
14	0
15	0
16	0
17	0
18	0
19	1
20	0
21	8
22	16
23	17
24	15
25	37
26	12
27	19
28	19
29	8
30	6
31	13
32	25
33	11
34	8
35	15
36	11
37	10
38	6
39	13
40	15
41	18
42	26
43	41
44	32
45	17
46	27
47	21
48	11
49	16
50	7
51	5
52	6
53	8
54	7
55	5
56	4
57	3
58	1
59	0
60	4
61	0
62	8
63	3
64	1
65	4
