0	1
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	0
10	0
11	0
12	0
13	0
14	0
15	1
16	0
17	0
18	0
19	0
20	0
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	3
37	2
38	6
39	15
40	16
41	15
42	14
43	16
44	13
45	13
46	10
47	9
48	1
49	4
50	0
51	2
52	2
53	4
54	5
55	4
56	10
57	11
58	3
59	1
60	0
61	1
62	1
