0	1
1	1
2	4
3	7
4	10
5	19
6	28
7	69
8	128
9	233
10	252
11	256
12	307
13	209
14	244
15	226
16	148
17	134
18	174
19	191
20	235
21	197
22	167
23	172
24	158
25	126
26	92
27	122
28	95
29	89
30	71
31	83
32	61
33	38
34	28
35	15
36	20
37	11
38	13
39	8
40	8
41	4
42	3
43	6
44	6
45	14
46	4
47	6
48	4
49	4
50	4
51	2
52	2
53	4
54	6
55	7
56	10
57	6
58	5
59	16
60	9
61	11
62	8
63	8
64	7
65	3
66	5
67	3
68	7
69	6
70	4
71	3
72	1
