0	2
1	0
2	5
3	1
4	2
5	0
6	1
7	3
8	1
9	3
10	3
11	18
12	4
13	3
14	2
15	4
16	2
17	0
18	0
19	0
20	1
21	0
22	0
23	0
24	0
25	0
26	0
27	0
28	0
29	0
30	0
31	0
32	0
33	0
34	0
35	0
36	0
37	0
38	0
39	0
40	0
41	6
42	10
43	12
44	6
45	8
46	6
47	11
48	4
49	11
50	23
51	13
52	16
53	6
54	7
55	12
56	6
57	7
58	13
59	24
60	9
