time,r mean,r LB,r UB,p mean,p LB,p UB,a mean,a LB,a UB,K0 mean,K0 LB,K0 UB,I0 mean,I0 LB,I0 UB,alpha mean,alpha LB,alpha UB
1,0.787414867812977,0.653716575095666,1.0014117179202,0.840599418153709,0.789537963080686,0.883054689214728,1.29592415330501,0.888138864352665,1.91224939953868,7255.77628707218,7254.58488580804,7261.0797902764,1,1,1,12.4112697538433,6.72590314861317,18.0868224751704
