time,r mean,r LB,r UB,p mean,p LB,p UB,a mean,a LB,a UB,K0 mean,K0 LB,K0 UB,I0 mean,I0 LB,I0 UB,alpha mean,alpha LB,alpha UB
1,0.546139846422605,0.491454626862298,0.649716336968619,1,1,1,0.429764018737794,0.319304355191006,0.521282199692396,1033.80968679277,967.817626676039,1108.33422988212,5,5,5,0.547733425371019,1e-08,1.50333487967324
