time,r mean,r LB,r UB,p mean,p LB,p UB,a mean,a LB,a UB,K0 mean,K0 LB,K0 UB,I0 mean,I0 LB,I0 UB,alpha mean,alpha LB,alpha UB
1,0.675751323872538,0.609909370046369,0.785090392619484,0.882147727526098,0.850322552991198,0.905258807807222,1,1,1,7252.68688901635,7222.41835775835,7260.48467634837,1,1,1,20.1639796131825,10.7747364943738,27.7453761777386
