time,r mean,r LB,r UB,p mean,p LB,p UB,a mean,a LB,a UB,K0 mean,K0 LB,K0 UB,I0 mean,I0 LB,I0 UB,alpha mean,alpha LB,alpha UB
1,0.673429468941443,0.55749737943629,0.841691792976952,0.867854902537006,0.820919746028278,0.908959324919272,1,1,1,1035.20471073361,971.268916223296,1106.26965102297,5,5,5,0.503204385737629,1e-08,1.3736042769942
