0	1
1	0
2	0
3	0
4	0
5	0
6	0
7	0
8	0
9	1
10	0
11	0
12	0
13	0
14	2
15	6
16	2
17	1
18	1
19	0
20	0
21	0
22	0
23	1
24	0
25	3
26	3
27	2
28	2
29	0
30	0
31	0
32	0
33	0
34	1
35	3
36	6
37	19
38	24
39	10
40	8
41	24
42	24
43	34
44	30
45	33
46	22
47	21
48	18
49	23
50	16
51	9
52	6
53	3
54	1
55	1
56	6
57	2
58	3
59	2
60	0
61	5
62	3
63	2
