"time","r_mean","r_LB","r_UB","p_mean","p_LB","p_UB","a_mean","a_LB","a_UB","K_mean","K_LB","K_UB","I0_mean","I0_LB","I0_UB"
1,0.36762737955521,0.351354324267626,0.38703142108469,1,1,1,1,1,1,989.990693837415,882.160686413136,1114.80273264598,5,5,5
