time,r mean,r LB,r UB,p mean,p LB,p UB,a mean,a LB,a UB,K0 mean,K0 LB,K0 UB,I0 mean,I0 LB,I0 UB,alpha mean,alpha LB,alpha UB
1,0.812316185864145,0.702160028415655,0.957230337353128,0.82909993766591,0.795070081789996,0.867514839970835,1.66524473440515,1.23625592590954,2.16559848969893,7244.67699894809,7095.28965172619,7290.60879812688,1,1,1,7.72718409409233,3.53607708827456,10.8943570787421
