"time","r_mean","r_LB","r_UB","p_mean","p_LB","p_UB","a_mean","a_LB","a_UB","K_mean","K_LB","K_UB","I0_mean","I0_LB","I0_UB"
1,0.208373503210541,0.199890842702564,0.218510616365861,1,1,1,1,1,1,456677557.830992,25010150.6585151,972338961.600386,1,1,1
