"time","r_mean","r_LB","r_UB","p_mean","p_LB","p_UB","a_mean","a_LB","a_UB","K_mean","K_LB","K_UB","I0_mean","I0_LB","I0_UB"
1,0.676904987661795,0.554723040775613,0.892688081316841,0.882824030549242,0.827822054674676,0.921958673388586,1,1,1,7395.83708477507,6819.26149882595,8408.64153286228,1,1,1
