"time_step","q1.0","q2.5","q5.0","q10.0","q15.0","q20.0","q25.0","q30.0","q35.0","q40.0","q45.0","q50.0","q55.0","q60.0","q65.0","q70.0","q75.0","q80.0","q85.0","q90.0","q95.0","q97.5","q99.0"
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,9,47.0300000000007
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,59
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,28.0249999999996,92
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,22,58.0249999999996,143
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,16,54,102,186.02
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,25,56,108,171.025,255.01
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,39,79,137.1,234,326,436.030000000001
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.25,141,210,299,425,545,659.040000000001
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.25,414.4,548,692.200000000001,876.05,1037.175,1249.04
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,517,1046.2,1270,1475,1766.05,1992.2,2200.09
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1138.25,2578.2,2913.15,3242.1,3652.1,3971.1,4320.05
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1848.75,6022.2,6583.15,7107.1,7759.15,8263.175,8856.06
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3207.75,13535.2,14509.2,15425.7,16639.1,17413.05,18315.07
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7134.5,30261.2,31733,33299.6,35369.2,36905.1,38119.2
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12317.25,54423,59780,63120.4,65163.5,66742.175,68221.1
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,5127.25,23451.4,73701.35,77938.4,80330.7,82057.6,83913.13
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,1174.75,2427,19857.3,21732.2,23108.3,24079.475,24964.09
19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,23,75.25,179.2,1166.6,1685.3,2091.05,2365.025,2645.02
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,11,28,55,104,186,273,372.01
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,8,22,66,142.074999999999,286
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,9,26.1000000000004,82.0500000000002,151.049999999999,292.02
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,14,37,99,188,345.050000000001
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,13,26,57,138.05,240,383.060000000001
25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,9,17,35,68,148,270,446.130000000003
26,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,8,16,29,50,95,187,299,450
27,0,0,0,0,0,0,0,0,0,0,0,1,2,4,8,14,25,44,71,116,217,326,497.140000000003
28,0,0,0,0,0,0,0,0,0,0,1,2,4,8,14,24,39,60,92.1499999999996,151,272,412.049999999999,557.01
29,0,0,0,0,0,0,0,0,0,1,2,4,8,15,23,36,55,81,116,178,290,423,576.030000000001
30,0,0,0,0,0,0,0,0,1,2,5,10,16,26,38,55.3000000000002,81,110,150.15,216,335.05,466.049999999999,705.040000000001
31,0,0,0,0,0,0,0,0,2,5,10,16,25,37,53,73.3000000000002,100,135,184,262,403.05,567.049999999999,800.060000000001
32,0,0,0,0,0,0,0,1,5,11,19,29,43,59,79,105,137,179.2,239.15,323,462.250000000001,616,853.030000000001
33,0,0,0,0,0,0,0,4,10,20,31,44,61,83,110.35,141,179,227,286,378.1,542.05,712,954.030000000001
34,0,0,0,0,0,0,0,8,19,33,49,69,92,115,142,175,217,268,335,428,608.05,800.074999999999,1043
35,0,0,0,0,0,0,1,15,31,50,69,92,121,151,184,220,263.25,332,408.15,514.1,702.1,890,1152.05
36,0,0,0,0,0,0,3,27,51,76.5999999999999,104,132,164,195,235,280,328,387,464,585,801.05,1032.025,1306.01
37,0,0,0,0,0,0,6.75,43,77,109.6,142,177,218,258,303,351.3,415,490,580,710.1,928,1129,1397.1
38,0,0,0,0,0,0,12,71,114.65,155,197,234,280,325,377,433,501,578,680,815,1077.05,1310.1,1566
39,0,0,0,0,0,0,21,104,166,215,260.55,314,365,420,485.35,546,622,707,819.15,966.1,1223.15,1502.05,1809.11
40,0,0,0,0,0,0,36.5,158.7,234.65,291,344.55,401,455,518,581,647.3,733,827,937,1098,1378.05,1651,1999.08
