"time","r_mean","r_LB","r_UB","p_mean","p_LB","p_UB","a_mean","a_LB","a_UB","K_mean","K_LB","K_UB","I0_mean","I0_LB","I0_UB"
1,0.0824231271176099,0.0610443927131843,0.259924465806294,1,1,1,0,0,0,420132221.837807,115793053.72289,755864286.527187,1,1,1
