"time","r_mean","r_LB","r_UB","p_mean","p_LB","p_UB","a_mean","a_LB","a_UB","K_mean","K_LB","K_UB","I0_mean","I0_LB","I0_UB"
1,0.680219592329895,0.585429677386104,0.909064381421786,0.879422040949737,0.825534733621458,0.909829033995136,1,1,1,7308.7821318728,6751.12088417344,8192.51605344613,1,1,1
