time,r mean,r LB,r UB,p mean,p LB,p UB,a mean,a LB,a UB,K0 mean,K0 LB,K0 UB,I0 mean,I0 LB,I0 UB,alpha mean,alpha LB,alpha UB
1,0.546288047071733,0.483010049662811,0.676150632514155,1,1,1,0.429764018737794,0.311635867735235,0.522423726368627,1033.80968679277,970.524828357597,1076.16493856779,5,5,5,0.542575067927139,1e-08,1.62653398483861
